HHID,NWEIGHT,REGIONC,DIVISION,SHARELQT,LIVEATSP,KOWNRENT,OCCUPYY,OCCUPYM,ANSWERHH,HOUSEHLD,HHSEX,HHAGE,EMPLOYHH,ANSWER02,KIN02,SEX02,YEARS02,EMPLOY02,ANSWER03,KIN03,SEX03,YEARS03,EMPLOY03,ANSWER04,KIN04,SEX04,YEARS04,EMPLOY04,ANSWER05,KIN05,SEX05,YEARS05,EMPLOY05,ANSWER06,KIN06,SEX06,YEARS06,EMPLOY06,ANSWER07,KIN07,SEX07,YEARS07,EMPLOY07,ANSWER08,KIN08,SEX08,YEARS08,EMPLOY08,ANSWER09,KIN09,SEX09,YEARS09,EMPLOY09,ANSWER10,KIN10,SEX10,YEARS10,EMPLOY10,ANSWER11,KIN11,SEX11,YEARS11,EMPLOY11,ANSWER12,KIN12,SEX12,YEARS12,EMPLOY12,NHSLDMEM,DRIVEMON,GRADHH,MARRIED,ORIGIN,SDESCENT,WAGES,SELFHIRE,SSECURTY,PENSIONS,FSTAMPS,AFDC,UNEMPLOY,SSI,OTHERAID,MONEYPY,INC35PLU,HUPROJ,RENTHELP,DRIVECAR,VEHICLES,AREA1980,FAMSIZE,POOR100,POOR125,HOWPAID
5185,8473,1,1,0,9,1,07,99,1,01,2,30,1,0,02,1,34,1,0,03,2,5,9,0,03,1,7,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,12,1,1,0,1,0,0,0,0,0,0,0,0,23,9,9,9,1,02,4,4,0,0,1
5186,20766,2,3,0,9,1,07,99,1,01,1,46,1,0,03,2,25,1,0,03,2,24,1,0,03,1,22,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,12,3,2,0,1,0,0,0,0,0,0,0,0,21,9,9,9,1,01,1,4,0,0,1
5187,17920,2,3,0,9,2,07,99,1,01,2,48,0,0,02,1,40,1,0,03,2,22,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,09,1,1,0,1,0,0,0,0,0,0,1,0,21,1,0,0,1,03,1,3,0,0,1
5188,19307,3,7,0,9,2,09,08,1,01,1,25,1,0,03,2,8,9,0,03,1,6,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,01,12,4,2,0,1,0,0,0,1,0,0,0,0,05,9,0,0,1,01,4,3,1,1,1
5189,14146,3,6,0,9,1,08,05,1,01,2,36,1,0,02,1,32,2,0,03,1,7,9,0,03,2,3,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,16,1,1,0,0,1,0,0,0,0,0,0,0,24,9,9,9,1,02,2,4,0,0,1
5190,15338,1,2,1,0,1,03,99,1,01,1,59,2,0,02,2,69,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,00,11,1,1,0,1,0,1,1,0,0,0,0,0,14,9,9,9,0,00,1,2,0,0,1
5191,19071,3,5,0,9,2,11,06,1,01,1,35,1,0,03,1,19,2,0,03,1,10,9,0,03,1,3,9,0,03,2,8,9,0,03,2,5,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,06,01,16,3,3,0,1,1,0,0,1,1,0,0,0,02,9,0,1,0,00,4,6,1,1,1
5192,11211,4,8,0,9,1,05,99,1,01,1,39,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,16,4,1,0,1,0,0,0,0,0,0,0,0,13,9,9,9,1,01,1,1,0,0,1
5193,19329,2,3,0,9,1,07,99,1,01,2,34,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,14,4,1,0,1,0,0,0,0,0,0,0,0,20,9,9,9,1,01,2,1,0,0,1
5194,33220,1,2,0,9,1,11,06,1,01,1,40,1,0,02,2,52,1,0,03,2,18,2,0,03,2,12,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,03,12,1,1,0,1,0,0,0,0,0,0,0,0,25,9,9,9,1,03,2,4,0,0,1
5195,15710,4,9,0,9,1,09,07,1,01,2,40,1,0,41,2,42,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,18,4,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,02,1,1,0,0,1
5196,10089,4,8,0,9,1,05,99,0,01,2,47,1,1,02,1,45,1,0,03,1,15,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,14,1,1,0,1,1,0,0,0,0,0,0,0,16,9,9,9,1,02,4,3,0,0,1
5197,19417,2,3,0,9,2,10,10,1,01,2,25,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,15,4,1,0,1,0,0,0,0,0,0,0,0,15,9,0,0,1,01,1,1,0,0,3
5198,14642,1,2,0,9,1,06,99,1,01,2,42,1,0,02,1,30,2,0,03,2,17,2,0,03,2,7,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,03,13,1,1,0,1,0,0,0,0,0,0,0,0,22,9,9,9,1,03,2,4,0,0,1
5199,10539,2,4,0,9,2,07,99,1,01,1,68,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,00,16,2,1,0,0,0,1,1,0,0,0,0,0,09,7,0,0,0,00,4,1,0,0,3
5200,16684,1,2,0,9,1,07,99,1,01,2,33,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,16,4,1,0,1,0,0,0,0,0,0,0,0,23,9,9,9,0,00,1,1,0,0,3
5201,20946,4,9,0,9,2,10,07,1,01,2,64,0,0,02,1,62,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,16,1,1,0,0,0,1,0,0,0,0,0,0,05,7,0,0,1,02,1,2,1,1,1
5202,7280,2,4,0,9,1,11,05,1,01,1,18,2,0,02,2,24,1,0,03,2,0,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,10,1,1,0,1,0,0,0,0,1,0,0,0,04,9,9,9,1,01,4,3,1,1,1
5203,8942,4,8,0,9,1,05,99,1,01,1,80,0,0,02,2,74,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,00,12,1,1,0,0,0,1,1,0,0,0,0,0,13,9,9,9,1,01,2,2,0,0,1
5204,8617,1,1,0,9,1,03,99,1,01,2,60,1,0,02,1,60,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,0,0,0,0,0,0,0,22,9,9,9,1,01,2,2,0,0,1
5205,18890,4,9,0,9,1,09,09,1,01,1,57,0,0,06,1,78,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,14,4,1,0,0,0,1,0,0,0,0,0,0,15,9,9,9,1,02,2,2,0,0,1
5206,11796,3,6,0,9,2,11,11,1,01,2,24,1,0,02,1,20,1,0,03,1,2,9,0,03,1,1,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,01,09,1,1,0,1,0,0,0,0,0,0,0,0,07,9,0,0,1,01,4,4,1,1,1
5207,17920,2,3,0,9,2,11,02,1,01,1,27,2,0,02,2,23,1,0,03,1,6,9,0,03,2,4,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,12,1,1,0,1,1,0,0,0,1,0,0,0,16,9,0,0,1,02,1,4,0,0,1
5208,7660,2,4,0,9,1,04,99,0,01,2,65,0,1,02,1,64,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,0,0,1,1,0,0,0,0,0,12,7,9,9,1,01,1,2,0,0,1
5209,18173,2,3,0,9,2,08,10,1,01,1,63,1,0,03,2,32,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,11,2,1,0,1,0,0,0,0,0,0,0,0,20,9,0,0,1,02,4,2,0,0,3
5210,35526,4,9,0,9,2,05,99,1,01,1,40,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,14,3,1,0,1,0,0,0,0,0,0,0,0,05,1,0,0,1,01,1,1,1,1,1
5211,37462,2,3,0,9,1,06,99,1,01,2,69,0,0,02,1,69,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,13,1,1,0,0,0,1,0,0,0,0,0,0,21,9,9,9,1,02,2,2,0,0,1
5212,12891,3,6,1,0,1,09,09,1,01,1,55,2,0,02,2,59,0,0,03,1,38,1,0,21,2,46,2,0,04,2,13,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,04,11,1,1,0,1,0,0,1,0,0,0,0,0,07,9,9,9,1,03,4,5,1,1,1
5213,37085,3,5,0,9,1,07,99,1,01,1,71,1,0,02,2,76,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,10,1,1,0,0,1,1,0,0,0,0,0,0,08,9,9,9,1,01,4,2,0,1,1
5214,20965,3,5,0,9,1,03,99,1,01,1,69,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,11,2,1,0,0,0,1,0,0,0,0,0,0,04,9,9,9,1,01,4,1,1,1,1
5215,22941,1,2,0,9,1,03,99,1,01,1,78,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,00,06,2,1,0,0,0,1,0,0,0,0,0,0,07,9,9,9,0,00,1,1,0,0,1
5216,32131,1,2,0,9,1,03,99,1,01,2,27,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,17,4,1,0,1,0,0,0,0,0,0,0,0,10,9,9,9,1,01,1,1,0,0,3
5217,8371,2,4,0,9,1,07,99,1,01,2,46,1,0,02,1,41,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,14,1,1,0,1,0,0,0,0,0,0,0,0,21,9,9,9,1,02,4,2,0,0,1
5218,18173,2,3,0,9,1,10,10,1,01,1,36,0,0,41,2,35,1,0,03,2,13,9,0,03,1,8,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,14,3,1,0,1,0,1,0,1,1,0,0,0,08,9,9,9,1,02,4,3,1,1,1
5219,10772,1,1,0,9,1,05,99,1,01,1,64,0,0,02,2,74,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,16,1,1,0,0,0,1,0,0,0,0,0,0,16,9,9,9,1,02,2,2,0,0,1
5220,14363,1,1,8,9,1,11,02,1,01,2,51,1,0,02,1,46,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,0,0,0,0,0,0,0,20,9,9,9,1,02,2,2,0,0,1
5221,18591,4,8,0,9,1,07,99,1,01,1,36,1,0,21,2,21,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,4,2,0,1,0,0,0,0,0,0,0,0,10,9,9,9,1,02,1,2,0,0,1
5222,13726,3,6,0,9,1,08,03,1,01,1,26,1,0,02,2,29,1,0,03,2,2,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,10,1,1,0,1,0,0,0,0,0,0,0,0,22,9,9,9,1,02,4,3,0,0,1
5223,22883,1,2,0,9,1,03,99,1,01,1,63,1,0,03,2,22,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,2,1,0,1,0,1,1,0,0,0,0,0,16,9,9,9,1,02,2,2,0,0,1
5224,9613,4,8,0,9,1,05,99,1,01,2,42,1,0,02,1,28,0,0,03,1,9,9,0,03,2,5,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,13,1,1,0,1,0,0,0,0,0,0,0,0,18,9,9,9,1,02,4,4,0,0,1
5225,19637,4,9,0,9,2,06,99,1,01,2,36,1,0,02,1,34,1,0,03,2,10,9,0,03,2,5,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,17,1,1,0,1,1,0,0,0,0,0,0,0,24,9,9,9,1,03,1,4,0,0,1
5226,8369,2,4,0,9,1,06,99,1,01,2,38,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,16,4,1,0,0,1,0,0,0,0,0,0,0,15,9,9,9,1,01,1,1,0,0,1
5227,9679,4,8,0,9,1,04,99,1,01,2,68,0,0,02,1,62,0,0,03,2,30,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,12,1,1,0,1,1,0,1,0,0,0,0,0,22,9,9,9,1,04,1,3,0,0,1
5228,7767,2,4,0,9,1,05,99,1,01,2,67,0,0,02,1,63,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,14,1,1,0,0,0,1,1,0,0,0,0,0,20,9,9,9,1,03,4,2,0,0,1
5229,20832,2,3,0,9,1,04,99,1,01,1,65,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,2,1,0,0,0,1,1,0,0,0,0,0,07,9,9,9,1,01,2,1,0,0,1
5230,14146,3,6,0,9,1,06,99,1,01,2,47,1,0,02,1,51,1,0,03,2,21,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,11,1,1,0,1,0,0,0,0,0,0,0,0,25,9,9,9,1,03,2,3,0,0,1
5231,9812,3,6,0,9,2,08,02,1,01,1,51,1,0,03,1,22,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,3,1,0,1,0,0,0,0,0,0,0,0,17,9,0,0,1,02,1,2,0,0,2
5232,16681,4,9,0,9,1,05,99,1,01,2,61,1,0,02,1,55,0,0,03,2,19,2,0,03,1,17,0,0,03,2,22,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,03,12,1,4,0,1,0,0,0,0,0,0,0,0,16,9,9,9,1,03,2,5,0,0,1
5233,18173,2,3,1,0,1,09,12,1,01,2,58,1,0,02,1,58,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,0,0,0,0,0,0,0,21,9,9,9,1,02,4,2,0,0,1
5234,16819,1,2,0,9,1,09,11,1,01,2,36,1,0,02,1,30,1,0,03,1,2,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,12,1,1,0,1,0,0,0,0,0,0,0,0,21,9,9,9,1,02,1,3,0,0,1
5235,26658,3,7,0,9,1,11,07,1,01,1,72,0,0,02,2,70,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,13,1,1,0,0,0,1,1,0,0,0,0,0,12,9,9,9,1,02,2,2,0,0,1
5236,17235,1,1,0,9,1,04,99,0,01,2,57,0,1,02,1,58,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,10,1,1,0,0,0,0,1,0,0,0,0,0,14,9,9,9,1,02,2,2,0,0,1
5237,10302,2,4,0,9,1,04,99,1,01,2,39,0,0,02,1,39,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,15,1,1,0,1,0,1,1,0,0,0,0,0,22,7,9,9,1,02,2,2,0,0,1
5238,9658,2,4,1,1,2,11,04,1,01,1,32,1,0,41,2,24,1,0,03,2,6,9,0,03,2,0,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,16,3,1,0,1,0,0,0,0,0,0,0,0,17,9,0,0,1,02,2,3,0,0,3
5239,18114,2,3,0,9,1,04,99,1,01,2,64,0,0,02,1,56,2,0,03,2,23,1,0,03,1,30,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,04,12,1,1,0,1,1,1,0,0,0,0,0,0,25,9,9,9,1,05,2,4,0,0,1
5240,18508,3,5,0,9,2,10,02,1,01,2,27,1,0,02,1,21,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,0,0,0,0,0,0,0,14,9,0,0,1,02,1,2,0,0,1
5241,11332,4,8,1,0,1,05,99,1,01,1,47,1,0,02,2,50,0,0,03,2,19,2,0,03,2,19,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,12,1,1,0,1,0,0,0,0,0,0,1,0,21,9,9,9,1,02,1,4,0,0,1
5242,12584,2,4,1,0,2,08,03,1,01,1,44,1,0,02,2,43,0,0,21,2,36,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,01,12,1,1,0,1,0,0,0,0,0,0,0,0,14,9,0,0,1,01,1,3,0,0,3
5243,12607,1,1,0,9,2,04,99,1,01,2,79,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,09,2,1,0,0,0,1,0,0,0,0,0,0,04,9,0,0,1,01,1,1,1,1,1
5244,6858,2,4,0,9,1,02,99,1,01,2,81,0,0,02,1,83,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,08,1,1,0,0,0,1,1,0,0,0,0,0,09,9,9,9,1,01,4,2,0,0,1
5245,20860,3,5,0,9,1,08,09,1,01,1,61,0,0,21,1,63,0,0,06,1,95,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,01,15,3,2,0,0,0,1,1,0,0,0,1,0,16,9,9,9,1,01,1,3,0,0,1
5246,9119,2,4,1,0,2,10,12,1,01,1,23,0,0,41,2,25,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,12,4,2,0,1,0,0,0,0,0,0,0,0,16,9,0,0,1,01,1,1,0,0,3
5247,43158,3,7,0,9,1,05,99,1,01,2,71,0,0,02,1,65,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,06,1,1,0,0,0,1,1,0,0,0,0,0,09,9,9,9,1,02,4,2,0,0,1
5248,14642,1,2,1,0,1,04,99,1,01,1,62,2,0,03,1,39,1,0,03,1,16,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,11,2,1,0,1,0,1,1,0,0,0,0,0,14,1,9,9,1,03,2,3,0,0,1
5249,19226,4,8,0,9,1,04,99,0,01,2,61,0,1,02,1,57,2,0,03,2,24,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,18,1,1,0,1,0,0,1,0,0,0,0,0,20,9,9,9,1,04,4,3,0,0,1
5250,14879,3,6,0,9,1,06,99,1,01,1,35,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,16,3,1,0,1,0,0,0,0,0,0,0,0,15,9,9,9,1,01,1,1,0,0,1
5251,13526,4,8,0,9,1,08,10,0,01,2,35,1,1,02,1,21,0,0,03,1,3,9,0,03,2,1,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,12,1,1,0,1,0,1,0,0,0,0,0,0,22,9,9,9,1,02,4,4,0,0,1
5252,14642,1,2,1,0,1,05,99,1,01,2,44,1,0,41,2,45,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,16,4,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,02,2,1,0,0,1
5253,18464,3,5,0,9,1,02,99,1,01,1,74,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,00,08,2,1,0,0,0,1,0,0,0,0,1,0,07,1,9,9,0,00,1,1,0,0,1
