HHID,NWEIGHT,REGIONC,DIVISION,CORDONE,WOODAMT,CORDPLUS,NLPGDELV,KLPGSUPP,NLPGSUPP,NFODELV,NUMFOCO,NUMFOSUP,QUANTFO,BUYKERO,NUMKRDEL,TOTPAYKR,TOTDELKR,NUMKRGAL,TOTKRGAL,TOTKRUSE,GALLONKR,BTUKER,KWH,BTUEL,THERMNG,BTUNG,GALLONFO,BTUFO,THERMLP,BTULP,BTUELAPL,BTUELCOL,BTUELSPH,BTUELWTH,BTUFOAPL,BTUFOSPH,BTUFOWTH,BTUKRAPL,BTUKRSPH,BTUKRWTH,BTULPAPL,BTULPSPH,BTULPWTH,BTUNGAPL,BTUNGCOL,BTUNGSPH,BTUNGWTH
3254,6740,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2728,9308,757,75700,999999,9999999,999999,9999999,9308,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,58623,17077
3255,13786,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5228,17838,1117,111700,999999,9999999,999999,9999999,13126,4712,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,96652,15048
3256,23396,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1279,4364,432,43157,999999,9999999,999999,9999999,4364,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7140,9999999,12758,23260
3257,21521,2,3,9,9,999,99,9,9,99,9,9,9,2,9,9999,30,2,9999,9,60,8100,5303,18094,1257,125700,999999,9999999,999999,9999999,10742,1377,9999999,5975,9999999,9999999,9999999,9999999,8100,9999999,9999999,9999999,9999999,7670,9999999,118030,9999999
3258,16869,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5825,19875,979,97900,999999,9999999,999999,9999999,9877,3312,9999999,6686,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6391,9999999,91509,9999999
3259,7858,3,5,9,9,999,4,1,9,6,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,8282,28258,999999,9999999,523,70569,22,2200,10185,7235,9999999,10838,9999999,70569,9999999,9999999,9999999,9999999,2200,9999999,9999999,9999999,9999999,9999999,9999999
3260,19071,3,5,9,9,999,2,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,11935,40722,999999,9999999,999999,9999999,65,6500,22521,9999999,5248,12953,9999999,9999999,9999999,9999999,9999999,9999999,6500,9999999,9999999,9999999,9999999,9999999,9999999
3261,16309,4,9,2,9,20,2,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,20041,68380,999999,9999999,999999,9999999,81,8100,25411,9999999,30312,12657,9999999,9999999,9999999,9999999,9999999,9999999,2341,5759,9999999,9999999,9999999,9999999,9999999
3262,15745,2,3,9,9,999,1,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8782,29964,999999,9999999,999999,9999999,352,35231,12440,9999999,9999999,17524,9999999,9999999,9999999,9999999,9999999,9999999,2799,32432,9999999,9999999,9999999,9999999,9999999
3263,7396,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6469,22072,668,66825,999999,9999999,999999,9999999,17998,4074,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,48017,18808
3264,15698,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1355,4624,119,11874,999999,9999999,999999,9999999,4624,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,1563,9999999,5217,5093
3265,16752,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5435,18544,858,85800,999999,9999999,999999,9999999,11845,9999999,9999999,6699,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,85800,9999999
3266,9780,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1701,5804,999999,9999999,999999,9999999,999999,9999999,1382,9999999,9999999,4422,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3267,9188,4,8,2,9,10,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6851,23376,967,96700,999999,9999999,999999,9999999,23376,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,74604,22096
3268,6343,3,6,1,4,999,3,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10528,35922,999999,9999999,999999,9999999,365,36500,22248,4957,9999999,8717,9999999,9999999,9999999,9999999,9999999,9999999,9999999,36500,9999999,9999999,9999999,9999999,9999999
3269,11419,2,3,2,9,100,99,9,9,3,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,15418,52606,999999,9999999,903,125237,999999,9999999,36198,9999999,9999999,16408,9999999,125237,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3270,19035,2,3,9,9,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,13338,45509,1548,154800,999999,9999999,999999,9999999,31331,9999999,9999999,14178,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,14332,9999999,140468,9999999
3271,12245,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3704,12638,987,98700,999999,9999999,999999,9999999,6578,6060,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6779,9999999,77841,14080
3272,14205,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3501,11944,771,77149,999999,9999999,999999,9999999,4953,6991,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,55146,22003
3273,36257,2,3,9,9,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6786,23154,1110,111000,999999,9999999,999999,9999999,23154,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5661,9999999,77984,27355
3274,14298,1,2,9,9,999,99,9,9,10,1,9,4,9,9,9999,99,999,9999,9,999999,9999999,14688,50115,999999,9999999,943,130785,999999,9999999,44768,5347,9999999,9999999,9999999,88485,42300,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3275,14037,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3535,12061,414,41400,999999,9999999,999999,9999999,9289,1055,1050,667,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,3892,9999999,19160,18348
3276,10264,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10069,34355,330,33000,999999,9999999,999999,9999999,12330,10053,9999999,11972,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6267,9999999,26733,9999999
3277,27441,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3994,13628,330,33018,999999,9999999,999999,9999999,8270,4427,931,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,33018
3278,14298,1,2,1,3,999,99,9,9,4,2,4,3,9,9,9999,99,999,9999,9,999999,9999999,3413,11645,64,6400,721,99959,999999,9999999,10951,694,9999999,9999999,9999999,66144,33815,9999999,9999999,9999999,9999999,9999999,9999999,6400,9999999,9999999,9999999
3279,24739,2,4,9,9,999,95,8,9,99,9,9,9,2,9,9999,98,999,9999,9,10,1346,5605,19125,999999,9999999,999999,9999999,542,54246,7977,1832,9999999,9316,9999999,9999999,9999999,9999999,1346,9999999,5080,49166,9999999,9999999,9999999,9999999,9999999
3280,8376,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9220,31460,994,99400,999999,9999999,999999,9999999,18881,12579,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,16852,9999999,52462,30086
3281,11956,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10473,35734,393,39300,999999,9999999,999999,9999999,19911,9999999,9999999,15823,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,39300,9999999
3282,19873,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,21046,71809,999999,9999999,999999,9999999,999999,9999999,18586,11493,32486,9244,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3283,6482,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6582,22457,999999,9999999,999999,9999999,999999,9999999,7761,9999999,9698,4998,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3284,32929,4,9,1,2,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2821,9625,919,91900,999999,9999999,999999,9999999,9625,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,33025,9999999,24368,34508
3285,21508,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4251,14504,729,72900,999999,9999999,999999,9999999,14504,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,12101,9999999,42314,18484
3286,15745,2,3,2,9,50,4,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8449,28828,999999,9999999,999999,9999999,65,6500,17874,9999999,9999999,10954,9999999,9999999,9999999,9999999,9999999,9999999,6500,9999999,9999999,9999999,9999999,9999999,9999999
3287,19020,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7800,26614,479,47900,999999,9999999,999999,9999999,17486,9999999,9999999,9128,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2833,9999999,45067,9999999
3288,4948,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3422,11676,646,64600,999999,9999999,999999,9999999,11676,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4977,9999999,41295,18328
3289,6949,2,4,9,9,999,94,1,9,4,1,9,2,9,9,9999,99,999,9999,9,999999,9999999,8763,29899,999999,9999999,316,43826,999999,9999999,20209,9999999,9999999,9690,9999999,43826,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3290,12799,4,9,2,9,30,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4054,13832,999999,9999999,999999,9999999,999999,9999999,5681,9999999,910,7242,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3291,13394,4,9,1,3,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8423,28739,671,67100,999999,9999999,999999,9999999,28739,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,33994,33106
3292,15344,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1030,3514,200,20000,999999,9999999,999999,9999999,3514,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2425,9999999,10200,7375
3293,11407,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6949,23709,999999,9999999,999999,9999999,999999,9999999,11291,1568,6098,4752,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3294,12105,4,9,2,9,40,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9459,32274,999999,9999999,999999,9999999,999999,9999999,21420,1789,2074,6991,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3295,18411,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7855,26801,1770,177000,999999,9999999,999999,9999999,17076,9725,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,15496,9999999,129835,31669
3296,18865,1,2,1,3,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8035,27415,1383,138300,999999,9999999,999999,9999999,21627,5788,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,21410,9999999,102889,14001
3297,16428,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,15204,51876,999999,9999999,999999,9999999,999999,9999999,19636,4878,18024,9339,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3298,7872,2,4,9,9,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7674,26184,483,48300,999999,9999999,999999,9999999,26184,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2684,9999999,34794,10822
3299,5926,3,6,2,9,60,12,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4296,14658,999999,9999999,999999,9999999,43,4289,14658,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4289,9999999,9999999,9999999,9999999,9999999,9999999
3300,20596,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,25070,85538,999999,9999999,999999,9999999,999999,9999999,36343,21641,15708,11846,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3301,12792,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,794,2709,45,4511,441,61114,999999,9999999,2709,9999999,9999999,9999999,9999999,41726,19388,9999999,9999999,9999999,9999999,9999999,9999999,4511,9999999,9999999,9999999
3302,17422,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4720,16105,887,88700,999999,9999999,999999,9999999,6697,9999999,9999999,9408,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6318,9999999,82382,9999999
3303,8803,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3546,12098,724,72431,999999,9999999,999999,9999999,8171,3927,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,57793,14638
3304,16805,2,3,9,9,999,99,9,9,98,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,8658,29541,999999,9999999,468,64907,999999,9999999,16134,4885,9999999,8523,9999999,64907,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3305,8969,4,8,1,2,999,99,9,9,99,9,9,9,2,9,600,7,5,9999,9,35,4725,6019,20537,634,63400,999999,9999999,999999,9999999,20537,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4725,9999999,9999999,9999999,9999999,9999999,9999999,42783,20617
3306,19035,2,3,1,2,999,94,8,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6270,21393,667,66700,999999,9999999,999999,9999999,18160,1725,1508,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,53752,12948
3307,13644,4,9,2,9,20,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,15289,52166,999999,9999999,999999,9999999,999999,9999999,34943,9999999,2288,14935,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3308,18307,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2440,8325,1734,173400,999999,9999999,999999,9999999,8325,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,3690,9999999,154991,14719
3309,5191,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9148,31213,884,88377,999999,9999999,999999,9999999,15005,4293,2127,9788,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4274,9999999,84103,9999999
3310,9542,4,8,1,2,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8959,30568,1405,140500,999999,9999999,999999,9999999,27996,9999999,2572,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,114672,25828
3311,11485,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5228,17838,1164,116400,999999,9999999,999999,9999999,17838,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5128,9999999,90633,20639
3312,11874,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10147,34622,999999,9999999,999999,9999999,999999,9999999,7907,1467,20833,4415,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3313,7441,2,3,9,9,999,99,9,9,99,9,9,9,2,9,9999,5,5,9999,9,25,3375,3659,12485,956,95600,999999,9999999,999999,9999999,10746,1739,9999999,9999999,9999999,9999999,9999999,9999999,3375,9999999,9999999,9999999,9999999,7839,9999999,70980,16781
3314,16869,1,2,1,2,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6510,22212,1863,186300,999999,9999999,999999,9999999,19601,2611,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,17614,9999999,128387,40298
3315,18729,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2654,9055,1174,117417,999999,9999999,999999,9999999,9055,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7022,9999999,88361,22035
3316,8121,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5007,17084,496,49600,999999,9999999,999999,9999999,14284,2800,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,10893,9999999,14970,23737
3317,14037,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5004,17072,252,25189,999999,9999999,999999,9999999,12754,4318,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4412,9999999,6404,14373
3318,8275,2,4,2,9,15,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,12942,44158,1627,162700,999999,9999999,999999,9999999,30201,13957,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,132907,29793
3319,6577,1,1,2,9,20,94,8,9,2,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,13469,45955,999999,9999999,257,35641,999999,9999999,29186,9999999,9999999,16769,9999999,35641,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3320,13703,4,9,1,3,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10332,35253,672,67200,999999,9999999,999999,9999999,25672,9581,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6503,9999999,33482,27215
3321,6870,4,8,1,2,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,15162,51733,999999,9999999,999999,9999999,999999,9999999,32883,9999999,9999999,18850,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3322,9025,1,1,1,2,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2686,9166,590,59025,999999,9999999,999999,9999999,9166,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,50254,8771
3323,18428,3,7,2,9,20,94,2,2,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,13671,46645,450,45000,999999,9999999,999999,9999999,28336,18309,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,28087,16913
3324,12730,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,17140,58482,999999,9999999,999999,9999999,999999,9999999,24474,8688,10616,14704,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3325,20679,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8716,29739,999999,9999999,999999,9999999,999999,9999999,11444,8962,5219,4114,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3326,11117,2,3,9,9,999,99,9,9,3,1,9,2,9,9,9999,99,999,9999,9,999999,9999999,11057,37726,999999,9999999,460,63797,999999,9999999,20991,5696,9999999,11039,9999999,63797,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3327,8225,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10467,35713,792,79200,999999,9999999,999999,9999999,20707,12860,2145,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,65479,13721
3328,9006,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10158,34659,464,46400,999999,9999999,999999,9999999,19166,9999999,15493,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9615,9999999,9999999,36785
3329,5306,1,1,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6137,20939,1037,103700,999999,9999999,999999,9999999,20939,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7577,9999999,69846,26277
3330,12715,1,2,2,9,100,94,2,2,3,2,2,2,9,9,9999,99,999,9999,9,999999,9999999,8185,27927,999999,9999999,440,60959,999999,9999999,20325,9999999,9999999,7602,9999999,60959,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3331,7396,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9114,31097,1062,106200,999999,9999999,999999,9999999,19117,11980,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,18770,9999999,63236,24194
3332,5322,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2791,9523,262,26193,999999,9999999,999999,9999999,6007,3516,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,19789,6404
3333,8981,4,8,1,2,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7386,25201,1145,114500,999999,9999999,999999,9999999,23232,9999999,1969,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,91965,22535
3334,19622,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1275,4350,186,18600,999999,9999999,999999,9999999,2632,1024,694,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2495,9999999,7976,8129
3335,27441,4,9,1,2,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2571,8772,506,50600,999999,9999999,999999,9999999,8772,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,26460,24140
3336,17422,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4007,13672,2192,219200,999999,9999999,999999,9999999,13672,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,17595,9999999,171426,30179
3337,7755,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2631,8976,291,29113,610,84557,999999,9999999,8976,9999999,9999999,9999999,9999999,60971,23586,9999999,9999999,9999999,9999999,9999999,9999999,29113,9999999,9999999,9999999
3338,6949,2,4,2,9,30,99,9,9,6,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,7305,24925,999999,9999999,360,49928,999999,9999999,15116,9999999,9999999,9809,9999999,49928,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3339,17606,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3180,10850,705,70500,999999,9999999,999999,9999999,8799,2051,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,61936,8564
3340,21480,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,12446,42466,840,84000,999999,9999999,999999,9999999,25742,16724,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4670,9999999,69754,9577
3341,6237,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1169,3989,303,30300,999999,9999999,999999,9999999,3989,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7727,9999999,9999999,22573
3342,15170,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,13078,44622,999999,9999999,999999,9999999,999999,9999999,12386,9999999,24458,7778,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3343,6806,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3626,12372,983,98276,999999,9999999,999999,9999999,12372,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,15586,9999999,27524,55166
3344,3829,2,4,2,9,70,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7464,25467,523,52300,999999,9999999,999999,9999999,23528,1939,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,31576,20724
3345,21287,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2919,9960,1684,168400,999999,9999999,999999,9999999,7994,1966,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,153169,15231
3346,10436,1,2,9,9,999,99,9,9,2,1,9,2,9,9,9999,99,999,9999,9,999999,9999999,3187,10875,159,15861,646,89560,999999,9999999,9137,1738,9999999,9999999,9999999,89560,9999999,9999999,9999999,9999999,9999999,9999999,9999999,3819,9999999,9999999,12042
3347,6323,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5187,17698,999999,9999999,999999,9999999,999999,9999999,4365,9999999,9570,3763,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3348,36886,3,5,9,9,999,95,1,9,95,8,9,8,9,9,9999,99,999,9999,9,999999,9999999,8773,29933,999999,9999999,266,35890,476,47551,11757,8568,9999999,9608,9999999,35890,9999999,9999999,9999999,9999999,47551,9999999,9999999,9999999,9999999,9999999,9999999
