HHID,NWEIGHT,REGIONC,DIVISION,OCCUPYY,OCCUPYM,ANSWERHH,HOUSEHLD,HHSEX,HHAGE,EMPLOYHH,ANSWER02,KIN02,SEX02,YEARS02,EMPLOY02,ANSWER03,KIN03,SEX03,YEARS03,EMPLOY03,ANSWER04,KIN04,SEX04,YEARS04,EMPLOY04,ANSWER05,KIN05,SEX05,YEARS05,EMPLOY05,ANSWER06,KIN06,SEX06,YEARS06,EMPLOY06,ANSWER07,KIN07,SEX07,YEARS07,EMPLOY07,ANSWER08,KIN08,SEX08,YEARS08,EMPLOY08,ANSWER09,KIN09,SEX09,YEARS09,EMPLOY09,ANSWER10,KIN10,SEX10,YEARS10,EMPLOY10,ANSWER11,KIN11,SEX11,YEARS11,EMPLOY11,ANSWER12,KIN12,SEX12,YEARS12,EMPLOY12,NHSLDMEM,SHARELQT,ARRIED,ORIGIN,SDESCENT,GRADHH,FINISHHH,WAGES,SELFHIRE,AFDC,SSI,OTHERAID,FSTAMPS,SSECURTY,UNEMPLOY,ONEYPY,KOWNRENT,KOWNCOND,HUPROJ,RENTHELP,AREA1980,SPOUSE,SEXS,AGES,EMPS,HEAD,HEADSEX,HEADAGE,HEADEMP,STRUCTUR,HEADED,FAMSIZE,POOR100,POOR125,HOWPAID,AFDC88,SSI88,ASSIST88,FSTAMP88,SOCSEC88
1034	6237	4	9	10	11	1	01	1	37	1	0	03	2	17	0	0	03	1	16	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	03	0	3	2	0	14	1	1	0	0	0	0	0	0	0	15	2	9	0	0	2	99	9	99	9	01	1	37	1	4	14	3	0	0	1	0	0	0	0	1
1035	19035	2	3	04	99	1	01	2	74	2	0	02	1	67	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	02	0	1	1	0	08	1	1	0	0	0	0	0	1	0	04	1	0	9	9	2	02	1	67	0	01	2	74	2	1	08	2	1	1	1	0	0	0	0	1
1036	8803	2	4	07	99	1	01	1	91	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	01	0	2	1	0	13	1	0	0	0	0	0	0	1	0	15	2	9	0	0	4	99	9	99	9	01	1	91	0	4	13	1	0	0	3	9	9	9	9	9
1037	18280	3	5	11	12	1	01	1	76	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	01	0	2	2	0	10	1	0	0	0	0	0	0	1	0	12	2	9	1	9	1	99	9	99	9	01	1	76	0	4	10	1	0	0	2	0	0	0	0	1
1038	16136	1	2	07	99	1	01	1	45	1	0	03	2	13	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	02	0	3	1	0	12	1	0	1	0	0	0	0	0	0	10	1	0	9	9	2	99	9	99	9	01	1	45	1	4	12	2	0	0	1	0	0	0	0	0
1039	13394	4	9	06	99	1	01	2	49	1	0	02	1	48	1	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	02	0	1	1	0	18	1	1	0	0	0	0	0	0	0	25	1	0	9	9	2	02	1	48	1	01	2	49	1	1	17	2	0	0	1	9	9	9	9	9
1040	10554	4	9	05	99	1	01	2	53	1	0	02	1	49	1	0	03	1	23	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	03	0	1	1	0	12	1	1	0	0	0	0	0	0	0	18	1	0	9	9	2	02	1	49	1	01	2	53	1	1	12	3	0	0	1	0	0	0	0	0
1041	16602	3	5	11	01	1	01	1	32	0	0	02	2	31	1	0	03	1	5	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	03	0	1	1	0	12	1	1	0	0	0	0	0	0	0	19	3	9	9	9	1	02	2	31	1	02	2	31	1	1	12	3	0	0	2	9	9	9	9	9
1042	15381	2	3	04	99	1	01	1	44	1	0	02	2	45	1	0	03	2	20	1	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	03	0	1	1	0	12	1	1	0	0	0	0	0	0	0	24	1	0	9	9	4	02	2	45	1	02	2	45	1	1	12	3	0	0	1	9	9	9	9	9
1043	8844	4	8	04	99	1	01	1	70	0	0	21	2	45	0	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	9	99	9	99	9	02	0	2	1	1	10	1	1	0	0	0	0	0	1	0	05	1	0	9	9	1	99	9	99	9	01	1	70	0	4	10	2	1	1	1	0	0	0	0	1
