HHID,NWEIGHT,REGIONC,DIVISION,CDD65,CDD70,CDD75,HDD50,HDD55,HDD60,HDD65,HDD70,FUELHEAT,AUXUGAS,AUXLPG,AUXFOIL,AUXKERO,AUXELEC,AUXCOAL,AUXWOOD,AUXSOLAR,AUXOTHER,DKFUEL,AUXFUEL,HEATAMT,FUELTWIN,FUELPAST,MOFUELCH,YRFUELCH,EQUIPM,RADIANT,STEAM,WARMAIR,REVERSE,PERMELEC,PIPELESS,ROOMHEAT,WOODKILN,CHIMNEY,CARRYEL,CARRYKER,RANGE,DIFEQUIP,DKEQUIP,AUXEQUIP,FANM,STOVSEAL,EQUIPAGE,KHEATCOM,WOODBURN,FUELH2O,UAUXH2OF,FAUXH2O,AGEWATER,KWHTCOM,COOLMAIN,COOLUNIT,NUMBERAC,FUELCOOL,KACSYSCN,FUELSWIM,FUELFOOD,ELWATER,ELWARM,ELCOOL,ELFOOD,ELOTHER,UGWATER,UGWARM,UGCOOL,UGFOOD,UGOUTSID,UGOTHER,LPGWATER,LPGWARM,LPGCOOL,LPGFOOD,LPGOUT,LPGOTHER,FOIWATER,FOILWARM,FOILFOOD,KERWATER,KERWARM,KERFOOD,UGASAREA,RENT1,RENT2,RENT3,RENT4,RENT6,GASCALL,GASBASIS,USEKERO,USEEL,USENG,USEFO,TYPEF01,TYPEF02,TYPEF03,USELP,TYPELP1,TYPELP2,TYPELP3,BROKEN88,NOGIVE88,RANOUT88,SHTOFF88,RBROKE88,RNOGIV88,RRNOUT88,RSHOFF88
1560,24389,3,7,2792,1870,1091,500,926,1523,2247,3051,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,9,4,9,0,01,0,99,4,9,1,0,99,3,9,99,05,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1561,13115,3,5,1918,1201,619,1029,1674,2510,3531,4660,07,1,0,0,1,0,0,0,0,0,0,0,1,1,99,99,99,08,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,1,3,9,1,05,0,99,1,9,0,0,99,9,9,99,01,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,1,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1562,7470,2,3,1453,816,345,2203,3107,4102,5225,6460,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,01,0,99,9,0,0,1,1,9,9,99,01,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1563,7872,2,4,744,341,128,2510,3422,4514,5789,7247,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,5,9,1,05,0,99,5,9,0,1,1,9,9,99,05,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1564,17422,2,3,1272,687,237,2326,3207,4203,5322,6565,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,9,8,9,1,05,0,99,5,9,0,1,2,9,9,99,05,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1565,8225,4,8,1927,1090,497,746,1334,2073,2925,3881,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,5,9,1,01,0,99,6,9,1,0,99,3,9,01,05,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1566,21043,3,5,1426,827,366,1692,2494,3473,4584,5818,03,0,0,0,0,0,0,1,0,0,0,0,2,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,4,9,1,05,0,99,4,9,0,1,1,9,9,99,05,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1567,28547,3,5,3296,1971,948,11,71,209,502,983,05,0,0,0,0,0,0,0,0,0,0,1,9,5,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,9,0,05,0,99,1,9,1,0,99,3,9,99,05,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1568,10484,3,6,1702,971,383,1124,1852,2713,3736,4853,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,8,9,0,05,0,99,1,9,0,1,1,9,9,99,05,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1569,15233,1,2,1040,504,178,1694,2562,3627,4827,6133,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,1,0,01,0,99,9,1,0,1,1,9,9,99,01,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1570,3958,4,8,97,2,0,3391,4466,5839,7626,9546,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,5,9,0,01,0,99,6,9,0,0,99,9,9,99,01,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1571,5921,1,2,1428,809,368,1764,2561,3537,4654,5883,03,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,1,0,03,0,99,9,1,0,0,99,9,9,99,01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,1,2,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1572,10165,2,3,1007,530,211,2631,3527,4575,5756,7036,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,01,0,99,9,0,0,0,99,9,9,99,05,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1573,11161,2,3,1014,495,160,2269,3177,4237,5410,6726,01,0,0,0,1,0,0,0,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,5,9,0,01,0,99,3,9,0,0,99,9,9,99,01,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,1,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1574,12771,3,5,4523,2825,1354,0,8,60,189,463,01,0,0,0,0,1,0,0,0,0,0,0,2,1,99,99,99,07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,5,9,0,01,0,99,3,9,0,0,99,9,9,99,05,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1575,20581,4,9,1466,607,159,70,235,619,1306,2273,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,5,9,1,01,0,99,3,9,0,0,99,9,9,99,01,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1576,17546,4,9,1105,346,73,46,207,579,1252,2312,02,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2,9,0,02,0,99,2,9,1,0,99,3,9,99,02,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9
1577,16752,2,3,647,288,94,3391,4407,5559,6866,8359,01,0,0,0,0,0,0,1,0,0,0,0,2,1,99,99,99,03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,9,1,01,0,99,4,9,0,0,99,9,9,99,05,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1578,11147,4,9,75,4,0,1049,1886,3065,4843,6581,07,0,0,0,0,1,0,0,0,0,0,0,2,1,99,99,99,08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,9,1,05,0,99,3,9,0,0,99,9,9,99,05,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1579,20243,3,6,2100,1294,607,513,948,1609,2506,3550,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,05,0,99,9,0,1,0,99,3,0,99,05,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1580,11439,1,2,1031,505,181,1909,2741,3757,4911,6224,03,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,1,0,03,1,01,9,1,1,0,99,3,0,99,01,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,1,2,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1581,8981,4,8,924,423,136,2369,3237,4249,5377,6677,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,2,9,1,01,0,99,1,9,0,0,99,9,9,99,05,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1582,8317,2,4,920,474,168,3047,3984,5045,6251,7626,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,3,9,1,01,0,99,3,9,1,0,99,3,9,99,05,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1583,14135,4,9,1867,1000,453,323,724,1282,2008,3261,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,05,0,99,9,0,1,0,99,3,0,99,05,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1584,13796,4,8,2278,1321,581,573,1026,1593,2324,3399,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,6,9,0,01,0,99,6,9,0,0,99,9,9,99,01,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1585,11439,1,2,833,388,128,2078,3031,4150,5371,6756,03,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,5,9,0,03,0,99,5,9,0,0,99,9,9,99,01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,1,2,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1586,51798,3,5,3044,1761,931,15,87,250,595,1228,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,05,0,99,9,0,1,0,99,3,0,99,05,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1587,25854,2,3,628,291,91,3733,4687,5821,7153,8625,03,0,0,0,0,0,0,0,0,0,0,1,9,0,07,08,85,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2,9,0,05,0,99,4,9,1,1,1,3,9,99,05,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1588,7817,3,6,1959,1194,555,791,1390,2146,3068,4131,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,6,9,1,05,0,99,2,9,1,0,99,3,9,99,05,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1589,13721,4,9,1591,659,172,66,215,567,1196,2081,05,1,0,0,0,0,0,0,0,0,0,0,8,1,99,99,99,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,8,9,0,01,0,99,4,9,0,1,1,9,9,99,01,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1590,8476,1,2,824,394,125,2546,3406,4413,5618,6980,01,0,0,0,0,0,0,0,0,0,0,1,9,5,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,01,0,99,9,0,0,0,99,9,9,99,01,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1591,12927,2,3,695,322,101,3595,4572,5717,7024,8470,03,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,8,9,0,05,0,99,2,9,0,0,99,9,9,99,05,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1592,13622,3,5,4586,2973,1588,0,2,36,158,409,00,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,05,0,99,6,9,0,1,4,9,9,99,05,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1593,23748,2,3,1020,514,167,2310,3200,4243,5417,6722,05,0,0,0,0,0,0,1,0,0,0,0,3,1,99,99,99,05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,3,9,1,05,0,99,3,9,0,1,1,9,9,99,05,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1594,28276,1,2,827,414,150,2549,3436,4404,5617,7001,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,05,0,99,9,0,1,0,99,3,0,99,05,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1595,5532,3,6,1724,1019,438,1362,2071,2846,3801,4911,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,4,9,0,05,0,99,9,9,0,1,1,9,9,99,05,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1596,12449,1,1,672,274,80,2390,3351,4442,5704,7137,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,1,0,01,0,99,9,1,0,0,99,9,9,99,01,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1597,7063,1,1,304,98,29,3784,4830,6060,7468,9113,03,0,0,0,0,0,0,1,0,0,0,0,2,1,99,99,99,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,5,9,1,03,1,07,5,9,0,0,99,9,9,99,05,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1598,8387,1,1,500,202,56,3066,4094,5276,6609,8136,03,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,03,0,99,9,0,0,0,99,9,9,99,00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1599,56282,3,7,2935,1879,1021,135,353,723,1295,2061,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,01,0,99,9,1,1,0,99,3,0,99,05,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1600,10436,1,2,701,302,90,2962,3949,5056,6335,7766,03,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1,1,05,0,99,9,1,0,0,99,9,9,99,05,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,2,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1601,8551,1,1,291,104,19,3997,5144,6435,7929,9573,03,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,5,9,1,05,0,99,4,9,0,1,1,9,9,99,05,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1602,17422,2,3,868,431,160,3112,4100,5214,6481,7875,01,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,4,9,1,01,0,99,1,9,1,0,99,3,9,99,05,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1603,11161,2,3,968,474,150,2318,3228,4290,5478,6810,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,5,9,0,01,0,99,9,9,0,0,99,9,9,99,01,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,1,0,0,0,1,9,9,9
1604,12686,1,1,396,156,31,3548,4645,5885,7309,8896,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,01,0,99,9,0,0,1,1,9,9,99,05,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1605,13683,4,9,505,157,34,2182,3091,4141,5418,6938,07,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,2,9,1,05,0,99,3,9,0,0,99,9,9,99,05,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,0,0,1,0,9,9,2,9
1606,22798,3,5,1523,743,195,839,1500,2321,3381,4493,02,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,2,9,0,05,0,99,2,9,0,0,99,9,9,99,05,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,1,1,9,9,0,0,0,0,9,9,9,9
1607,6707,2,4,1499,861,351,1758,2527,3407,4432,5586,02,0,0,0,0,0,0,1,0,0,0,0,1,1,99,99,99,03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,4,9,1,05,0,99,2,9,1,0,99,3,9,99,05,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9
1608,22491,4,9,231,43,6,14,143,539,1523,3147,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,01,0,99,9,1,0,0,99,9,9,99,05,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1609,7117,4,8,737,322,92,2479,3371,4421,5627,7017,05,0,0,0,0,0,1,1,0,0,0,0,2,1,99,99,99,03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,9,1,05,0,99,1,9,0,0,99,9,9,99,05,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1610,3967,2,4,348,118,22,4168,5278,6534,7958,9556,03,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,5,9,0,05,0,99,6,9,0,1,1,9,9,99,02,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,9,9,1,1,9,9,0,0,0,0,9,9,9,9
1611,6577,1,1,257,92,18,4085,5257,6577,8105,9784,03,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,5,9,0,05,0,99,6,9,0,0,99,9,9,99,02,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,9,9,1,1,9,9,9,9,9,9,9,9,9,9
1612,6707,2,4,1539,905,369,1737,2497,3367,4381,5521,02,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,6,9,0,05,0,99,4,9,0,1,1,9,9,99,02,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,1,9,9,9,0,0,0,0,9,9,9,9
1613,22000,3,5,4067,2636,1408,0,2,40,177,458,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,5,9,0,01,0,99,1,9,1,0,99,3,9,99,05,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1614,18716,4,9,1216,478,137,96,309,772,1560,2659,01,0,0,0,0,1,0,0,0,0,0,0,1,1,99,99,99,06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,01,1,08,9,1,0,1,1,9,9,99,01,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9
1615,4915,3,6,2985,1846,966,136,342,697,1230,1939,01,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,01,0,99,9,0,0,0,99,9,9,99,01,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,1,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
1616,22549,3,5,3360,2017,971,11,69,205,493,967,05,0,0,0,0,0,0,0,0,0,0,1,9,1,99,99,99,03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,4,9,0,05,0,99,1,9,1,0,99,3,9,99,05,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9
